"tmpID","ResidenceHHGenderDescription","EthnicDescription","BroadEthnicGroupings","PresenceOfChildrenCode","ISPSA","HomeOwnerRenter","MosaicZ4","MedianEducationYears","NetWorth","Investor","BusinessOwner","Education","OccupationIndustry","HorseOwner","CatOwner","DogOwner","OtherPetOwner","HomeOffice","BookBuyerInHome","UpscaleBuyerInHome","BuyerofAntiquesinHousehold","BuyerofArtinHousehold","GeneralCollectorinHousehold","BooksAudioReadinginHousehold","ComputerOwnerInHome","ReligiousContributorInHome","PoliticalContributerInHome","DonatesEnvironmentCauseInHome","DonatesToCharityInHome","DonatestoAnimalWelfare","DonatestoArtsandCulture","DonatestoChildrensCauses","DonatestoHealthcare","DonatestoInternationalAidCauses","DonatestoVeteransCauses","DonatestoHealthcare1","DonatestoInternationalAidCauses1","DonatestoWildlifePreservation","DonatestoLocalCommunity","FirstName","LastName","Gender","Age","TelephonesFullPhone","lat","lon","county","city","state","fips","stateFips","HomePurchasePrice","LandValue","DwellingUnitSize","storeVisitFrequency","PropertyType","EstHomeValue","FamilyMagazineInHome","FemaleOrientedMagazineInHome","ReligiousMagazineInHome","GardeningMagazineInHome","CulinaryInterestMagazineInHome","HealthFitnessMagazineInHome","DoItYourselfMagazineInHome","FinancialMagazineInHome","InterestinCurrentAffairsPoliticsInHousehold","PartiesDescription","ReligionsDescription","LikelyUnionMember","GunOwner","Veteran","supportsAffordableCareAct","supportsGayMarriage","supportsGunControl","supportsTaxesRaise","overallsocialviews","DonatestoConservativeCauses","DonatestoLiberalCauses"
1061,"Mixed Gender Household","","Italian","Not Likely to have a child",6,"Likely Homeowner","",16,"$50000-99999","","","Some College -Extremely Likely","Unknown","","","","Yes","","","","","","","","Yes","","","Yes","Unknown","","","","","","","","","","","Mireya","Murphy","M",30.9145591250854,"(694)-278-5134",33.44707,-89.19507,"Choctaw County","Reform","Mississippi",28019,"28","","","1-Single Family Dwelling",7,"Residential","$153300","","","","","","","","","","Republican","Protestant","","Unknown","Unknown","","","","","","",""
2802,"Mixed Gender Household","English/Welsh","Polish","Not Likely to have a child",8,"Likely Homeowner","",13,"$250000-499999","Yes","","Bach Degree - Extremely Likely","Unknown","","","","","","","","","","","","Yes","","","Unknown","Unknown","","","","","","","","","","","Teddy","Gleichner","F",68.2706766917293,"(739)-679-3482",32.40986,-87.03138,"Dallas County","Selma","Alabama",1047,"1","$127000","$9000","1-Single Family Dwelling",8,"Residential","$282900","","","","","","1 health and fitness magazine purchase ","","","","Democratic","Catholic","","Unknown","Unknown","","","","","","",""
4335,"Mixed Gender Household","","English/Welsh","Not Likely to have a child",9,"Likely Homeowner","",13,"$25000-49999","","","Grad Degree - Extremely Likely","Financial Services","","","","","Yes","9 book purchases in home","1 upscale merchandise purchase ","","","","","Yes","","1 political contribution  in home","Unknown","Yes","","","","","","","","","","","Mignon","Kub","F",44.3882433356118,"(974)-183-6253",35.16192,-120.74712,"San Luis Obispo County","Avila Beach","California",6079,"6","$280000","","1-Single Family Dwelling",8,"Residential","$183400","2 family-oriented magazine purchases","1 female magazine purchase ","","","","3 health and fitness magazine purchases","","6 financial magazine purchases","","Republican","Protestant","","Unknown","Unknown","","","","","","",""
3421,"Mixed Gender Household","German","","Not Likely to have a child",NA,"Likely Homeowner","",12,"$250000-499999","Yes","","Bach Degree - Likely","Unknown","","","","","","4 book purchases in home","","","","","","Unknown","","","Unknown","Unknown","","","","","","","","","","","Casandra","Breitenberg","M",46.5071770334928,"(369)-461-9586",39.25785,-81.6129,"Wood County","Parkersburg","West Virginia",54107,"54","$170000","$59000","",5,"Residential","$171100","","","","","","","","","Yes","Democratic","","","Unknown","Unknown","","","","","","",""
5901,"Mixed Gender Household","English/Welsh","German","Not Likely to have a child",7,"Likely Homeowner","",16,"","","","HS Diploma - Extremely Likely","Unknown","","","","","","","","","","Yes","","Yes","","","Unknown","Yes","","","","Yes","","","Yes","","Yes","Yes","Kristofer","Stroman","F",52.5003417634997,"(943)-129-2856",37.91643,-87.80225,"Posey County","Marrs Center","Indiana",18129,"18","","$2000","1-Single Family Dwelling",7,"Unknown","$109109","2 family-oriented magazine purchases","","","","","","1 Do-It-Yourself magazine purchase ","","Yes","Democratic","Protestant","","Unknown","Unknown","","","","","","",""
4619,"Mixed Gender Household","English/Welsh","English/Welsh","Known Data",9,"Likely Homeowner","",15,"$25000-49999","","","Grad Degree - Extremely Likely","Unknown","","","","","","","","","Yes","","","Yes","","1 political contribution  in home","Unknown","Unknown","","","","","","","","","","","Chastity","Torp","F",61.6459330143541,"(142)-153-8396",30.71463,-91.36678,"Pointe Coupee Parish","New Roads","Louisiana",22125,"22","","$10000","1-Single Family Dwelling",6,"Residential","$169100","1 family-oriented magazine purchase ","","","","","2 health and fitness magazine purchases","","","","Republican","Catholic","Yes","Unknown","Unknown","","","","","","",""
3018,"Mixed Gender Household","English/Welsh","","Modeled Not as Likely to have a child",9,"Likely Renter","Aging of Aquarius",14,"$1-4999","","","Grad Degree - Extremely Likely","Unknown","","","","","","","","","","","","Yes","","","Unknown","Unknown","","","","","","","","","Yes","Yes","Spencer","Kerluke","M",39.7648667122351,"(745)-162-2586",43.3747,-96.78729,"Lincoln County","Worthing","South Dakota",46083,"46","","$1000","1-Single Family Dwelling",5,"Apartment/Group Living","$140624","","","","","","1 health and fitness magazine purchase ","","","","Democratic","","","Unknown","Unknown","","","","","","",""
3600,"Mixed Gender Household","Likely Af-Am (Modeled)","English/Welsh","",8,"Likely Renter","",15,"$100000-249999","Yes","","Grad Degree - Extremely Likely","Clerical/Office","","","","","","","","","","Yes","","Yes","","","Unknown","Yes","","","","","","","","","","","Kennith","Rodriguez","F",26.5153793574846,"(145)-746-9782",39.05334,-94.6119,"Wyandotte County","Kansas City","Kansas",20209,"20","","","1-Single Family Dwelling",7,"Apartment/Group Living","$137675","","","","","","","","","Yes","Democratic","Greek Orthodox","Yes","Unknown","Unknown","","","","","","",""
2485,"Female Only Household","Irish","German","Not Likely to have a child",9,"","Settled and Sensible",14,"$10000-24999","","","Unknown","Unknown","","Yes","","","","","","","","","","Unknown","","","Unknown","Unknown","","","","","","","","","","","Bebe","Mueller","F",46.9637730690362,"(967)-165-8456",34.35676,-97.3553,"Carter County","Milo","Oklahoma",40019,"40","$124000","$7000","101 and up",4,"Residential","$298600","","","","","","","","","","Democratic","Protestant","","Unknown","Unknown","","","","","","",""
1299,"Mixed Gender Household","French","English/Welsh","Modeled Not as Likely to have a child",7,"Likely Homeowner","",15,"$50000-99999","Yes","","Some College -Extremely Likely","Unknown","","","","","","","","","","Yes","","Unknown","","","Unknown","Unknown","","","","","","","","","","","Joellen","Blick","F",90.0997949419002,"(274)-245-8716",39.81965,-92.99198,"Linn County","Brookfield","Missouri",29115,"29","","$7000","1-Single Family Dwelling",8,"Residential","$140800","","","","","","","","","Yes","Republican","Protestant","","Unknown","Unknown","","","","","","",""
1285,"Mixed Gender Household","Dutch (Netherlands)","","",9,"Likely Homeowner","",15,"$50000-99999","Yes","","Some College - Likely","Unknown","","Yes","","","","","","","","Yes","","Yes","","","Unknown","Unknown","","","","","","","","","","","Forest","Bogisich","F",47.5461380724539,"(425)-567-2753",38.4538,-122.65971,"Sonoma County","Santa Rosa","California",6097,"6","","","10-19",7,"Residential","$179800","","","","","","","","","","Democratic","","","Unknown","Unknown","","","","","","",""
1676,"Mixed Gender Household","French","English/Welsh","Modeled Not as Likely to have a child",9,"Likely Homeowner","",15,"","Yes","","Some College -Extremely Likely","Unknown","","","","","Yes","","","","Yes","","","Yes","","","Unknown","Yes","","","","Yes","","","Yes","","","","Larry","Ryan","M",30.365003417635,"(318)-315-5681",47.1453,-114.3775,"Missoula County","Shining Peak Trail","Montana",30063,"30","$160000","$12000","1-Single Family Dwelling",4,"Residential","$170400","","","","","","","","","Yes","Republican","Protestant","","Yes","Yes","","","","","","",""
3567,"Mixed Gender Household","German","Irish","Known Data",8,"Likely Homeowner","",16,"","","","Bach Degree - Extremely Likely","Unknown","","","","","","9 book purchases in home","","","","","","Unknown","","","Unknown","Yes","","","","Yes","","","Yes","","Yes","Yes","Titus","Ernser","M",67.701982228298,"(346)-513-2645",43.96338,-85.00402,"Clare County","Lake George","Michigan",26035,"26","","$17000","1-Single Family Dwelling",7,"Residential","$237500","","","","","","","","","","Democratic","","","Unknown","Unknown","","","","","","",""
5874,"Mixed Gender Household","Scots","","Not Likely to have a child",4,"Likely Homeowner","",NA,"$5000-9999","Yes","","Bach Degree - Extremely Likely","Unknown","","","","","","3 book purchases in home","","","Yes","Yes","","Yes","","1 political contribution  in home","Unknown","Yes","Yes","","","","","","","","","Yes","Lajuana","Ruecker","F",34.0997949419002,"(769)-396-6915",31.37546,-92.09763,"La Salle Parish","Deville","Louisiana",22059,"22","$131000","","1-Single Family Dwelling",8,"Residential","$143200","","","","","","","","3 financial magazine purchases","Yes","Republican","Protestant","","Unknown","Unknown","","","","","","",""
1438,"Female Only Household","Likely Af-Am (Modeled)","English/Welsh","Modeled Likely to have a child",8,"Likely Homeowner","Aging of Aquarius",14,"$50000-99999","","","Unknown","Unknown","","","","","Yes","","","","","","","Yes","","","Unknown","Yes","","","","","","","","","","","Casey","Shields","M",53.5803144224197,"(197)-516-8465",40.9895,-86.149,"Miami County","Wagoner (historical)","Indiana",18049,"18","$110000","$11000","1-Single Family Dwelling",8,"Residential","$179700","","","","","","","","","","Democratic","Protestant","","Unknown","Unknown","","","","","","",""
1186,"Male Only Household","German","Dutch (Netherlands)","Known Data",1,"Likely Homeowner","",15,"$100000-249999","","","Unknown","Management","","","","","","","","","Yes","","","Yes","","","Unknown","Yes","","","","","","","","","","","Stephaine","Fay","F",43.2016404647984,"(963)-238-6784",32.55269,-80.74344,"Beaufort County","Lobeco","South Carolina",45013,"45","$550000","","1-Single Family Dwelling",8,"Residential","$542400","1 family-oriented magazine purchase ","","","","","6 health and fitness magazine purchases","","2 financial magazine purchases","Yes","Non-Partisan","","","Unknown","Unknown","","","","","","",""
4904,"Female Only Household","Irish","","Not Likely to have a child",7,"Likely Renter","",15,"","","","HS Diploma - Extremely Likely","Unknown","","","Yes","","","1 book purchase in home ","","","","","","Yes","","","Yes","Yes","","","","","","","","","","","Jovita","Rolfson","M",92.8776486671224,"(168)-691-8947",57.12148,-153.91466,"Kodiak Island Borough","Horse Marine Lake","Alaska",2150,"02","$167000","$13000","1-Single Family Dwelling",8,"Apartment/Group Living","$154800","","","","","","","","","Yes","Democratic","","","Unknown","Unknown","","","","","","",""
4350,"Mixed Gender Household","German","English/Welsh","Not Likely to have a child",9,"Likely Homeowner","",13,"$250000-499999","","","Grad Degree - Extremely Likely","Unknown","Yes","","","","","","","","","","","Yes","","1 political contribution  in home","Unknown","Unknown","","","","","","","","","","","Bruce","Eichmann","M",84.6015037593985,"(284)-237-9573",31.0091,-82.94042,"Clinch County","Du Pont","Georgia",13065,"13","$98000","","1-Single Family Dwelling",5,"Residential","$198000","","","","","","","","","","Democratic","","","Yes","Yes","","","","","","",""
1348,"Mixed Gender Household","German","Hispanic","",7,"","",15,"$1-4999","","","Unknown","Other","","","Yes","","","1 book purchase in home ","","","","","","Unknown","1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","","","Richie","Marvin","F",58.6493506493507,"(618)-258-8734",36.94162,-97.02351,"Kay County","Newkirk","Oklahoma",40071,"40","$270000","$6000","1-Single Family Dwelling",8,"Condominium","$353700","","","","","","","","","","Republican","","","Unknown","Unknown","","","","","","",""
3144,"Mixed Gender Household","English/Welsh","German","Not Likely to have a child",4,"Likely Homeowner","",13,"$250000-499999","","","Unknown","Other","","","","","Yes","","","","","","","Unknown","","","Unknown","Yes","","","","","","","","","","","Shanelle","Yost","M",84.7655502392344,"(365)-453-1892",46.12223,-102.93377,"Adams County","Reeder","North Dakota",38001,"38","$267000","$9000","1-Single Family Dwelling",6,"Residential","$253000","","","","","","","","","","Democratic","Protestant","","Unknown","Unknown","","","","","","",""
4682,"Female Only Household","Irish","English/Welsh","",9,"Likely Homeowner","",NA,"$100000-249999","Yes","","Grad Degree - Extremely Likely","Unknown","","","","","Yes","","","","Yes","Yes","","Yes","","","Yes","Unknown","","","","","","","","","","","Cedric","Daniel","M",36.4757347915243,"(245)-374-1438",47.78704,-122.90155,"Jefferson County","Quilcene","Washington",53031,"53","$224000","$24000","1-Single Family Dwelling",4,"Residential","$222400","1 family-oriented magazine purchase ","","","","","2 health and fitness magazine purchases","1 Do-It-Yourself magazine purchase ","2 financial magazine purchases","","Democratic","Protestant","","Unknown","Unknown","","","","","","",""
2776,"Mixed Gender Household","","English/Welsh","Known Data",8,"Likely Homeowner","Rooted Flower Power",14,"$25000-49999","","","Some College - Likely","Unknown","","","Yes","","","","","","","Yes","","Yes","","","Unknown","Yes","","","","","","Yes","","","Yes","Yes","Sammie","Gottlieb","M",100.002734107997,"(342)-283-1746",48.14824,-92.4521,"Saint Louis County","Buyck","Minnesota",27137,"27","$158000","$8000","1-Single Family Dwelling",6,"Residential","$110500","","","","","","","","","","Republican","Protestant","","Yes","Unknown","","","","","","",""
2313,"Mixed Gender Household","Chinese","Likely Af-Am (Modeled)","Modeled Likely to have a child",9,"Likely Homeowner","",15,"","Yes","","Unknown","Unknown","","","","","","1 book purchase in home ","","","","","","Yes","","","Yes","Yes","","","","","","","","","","","Brook","Crist","F",77.9712918660287,"(874)-357-4561",38.60561,-86.10109,"Washington County","Salem","Indiana",18175,"18","$75000","$12000","10-19",6,"Residential","$81800","","","","","","","","","","Non-Partisan","Catholic","","Unknown","Unknown","","","","","","",""
535,"Mixed Gender Household","Likely Af-Am (Modeled)","English/Welsh","Modeled Not as Likely to have a child",7,"Likely Homeowner","Reaping Rewards",15,"$50000-99999","Yes","","Bach Degree - Extremely Likely","Unknown","","","","","Yes","","","","Yes","","","Yes","","","Unknown","Unknown","","","","","","","","","","Yes","Irma","Daugherty","F",23.5570745044429,"(189)-613-2157",28.82041,-81.77207,"Lake County","Tavares","Florida",12069,"12","","$27000","1-Single Family Dwelling",7,"Residential","$90700","","","","","","1 health and fitness magazine purchase ","","","","Republican","","","Unknown","Unknown","","","","","","",""
2224,"Female Only Household","Irish","German","Not Likely to have a child",9,"Likely Homeowner","Reaping Rewards",16,"$250000-499999","","","Grad Degree - Likely","Unknown","","","","","Yes","","","","","","","Yes","","","Unknown","Unknown","","","","","","","","","","Yes","Marlin","Larkin","F",93.1018455228981,"(843)-761-6538",32.731,-81.61761,"Screven County","Sylvania","Georgia",13251,"13","","$7000","1-Single Family Dwelling",6,"Residential","$307500","","","","","","2 health and fitness magazine purchases","","2 financial magazine purchases","","Democratic","Catholic","","Unknown","Unknown","","","","","","",""
942,"Mixed Gender Household","German","Norwegian","Not Likely to have a child",8,"Likely Homeowner","",16,"$499999+","","","Bach Degree - Likely","Other","","","Yes","","","","2 upscale merchandise purchases","","","","","Yes","","","Unknown","Unknown","","","Yes","","","Yes","","","","Yes","Fawn","Sauer","F",48.4565960355434,"(348)-362-3489",41.43145,-79.65922,"Venango County","Oil City","Pennsylvania",42121,"42","$187000","$15000","1-Single Family Dwelling",8,"Residential","$294600","1 family-oriented magazine purchase ","","","","","2 health and fitness magazine purchases","","","","Democratic","Protestant","","Yes","Unknown","","","","","","",""
